07-06-2019	00001	LISTA.TXT
1	56299202	2	367.25	340.68	324.46	304.66	324.11	29/4/2019
1	56299203	1	373.77	346.73	330.22	310.07	329.86	29/4/2019
1	56299203	2	373.77	346.73	330.22	310.07	329.86	29/4/2019
1	562995	1	0.02	0.02	0.02	0.02	0.02	29/4/2019
1	562995	2	0.02	0.02	0.02	0.02	0.02	29/4/2019
1	0562515	1	130.49	121.05	115.29	108.25	115.16	29/4/2019
1	0562515	2	130.49	121.05	115.29	108.25	115.16	29/4/2019
1	562991044	1	330.71	306.78	292.17	274.34	291.85	29/4/2019
1	562991044	2	330.71	306.78	292.17	274.34	291.85	29/4/2019
1	562991046	1	356	330.24	314.51	295.31	314.16	29/4/2019
1	562991046	2	356	330.24	314.51	295.31	314.16	29/4/2019
1	562991048	1	368.73	342.05	325.76	305.88	325.4	29/4/2019
1	562991048	2	368.73	342.05	325.76	305.88	325.4	29/4/2019
1	562991051	1	380.98	353.41	336.58	316.04	336.21	29/4/2019
1	562991051	2	380.98	353.41	336.58	316.04	336.21	29/4/2019
1	562991052	1	401.37	372.33	354.6	332.96	354.21	29/4/2019
1	562991052	2	401.37	372.33	354.6	332.96	354.21	29/4/2019
1	562991054	1	401.37	372.33	354.6	332.96	354.21	29/4/2019
1	562991054	2	401.37	372.33	354.6	332.96	354.21	29/4/2019
1	562991057	1	412.39	382.55	364.33	342.09	363.93	29/4/2019
1	562991057	2	412.39	382.55	364.33	342.09	363.93	29/4/2019
1	562991059	1	430.51	399.36	380.34	357.13	379.93	29/4/2019
1	562991059	2	430.51	399.36	380.34	357.13	379.93	29/4/2019
1	562991060	1	430.51	399.36	380.34	357.13	379.93	29/4/2019
1	562991060	2	430.51	399.36	380.34	357.13	379.93	29/4/2019
1	562991064	1	462.71	429.23	408.79	383.84	408.34	29/4/2019
1	562991064	2	462.71	429.23	408.79	383.84	408.34	29/4/2019
1	562991065	1	475.92	441.48	420.46	394.8	420	29/4/2019
1	562991065	2	475.92	441.48	420.46	394.8	420	29/4/2019
1	562991067	1	515.34	478.05	455.29	427.5	454.79	29/4/2019
1	562991067	2	515.34	478.05	455.29	427.5	454.79	29/4/2019
1	562991068	1	515.34	478.05	455.29	427.5	454.79	29/4/2019
1	562991068	2	515.34	478.05	455.29	427.5	454.79	29/4/2019
1	562991070	1	521.09	483.39	460.37	432.27	459.86	29/4/2019
1	562991070	2	521.09	483.39	460.37	432.27	459.86	29/4/2019
1	562991073	1	540.33	501.23	477.36	448.23	476.84	29/4/2019
1	562991073	2	540.33	501.23	477.36	448.23	476.84	29/4/2019
